x, y, th, stamp, 
-1.0820958614349365, -3.477196455001831, 2.1370703489368807, 1759349352131480499, 
-1.08878493309021, -3.467095136642456, 2.179094018272478, 1759349352174486636, 
-1.0980161428451538, -3.454744338989258, 2.2327928103230534, 1759349352228469183, 
-1.1069941520690918, -3.4435040950775146, 2.283600312788759, 1759349352278640027, 
-1.1146478652954102, -3.4346859455108643, 2.3248928345113304, 1759349352319541837, 
-1.1248279809951782, -3.4243788719177246, 2.374420232611095, 1759349352369045190, 
-1.1352003812789917, -3.4146907329559326, 2.4247212658281065, 1759349352418536013, 
-1.1486101150512695, -3.4037842750549316, 2.4846584845518715, 1759349352478431718, 
-1.1602157354354858, -3.3950653076171875, 2.5346712777983575, 1759349352528501699, 
-1.17254638671875, -3.386913299560547, 2.584308602582645, 1759349352578490184, 
-1.184919834136963, -3.379514217376709, 2.634531845115192, 1759349352628485298, 
-1.1977351903915405, -3.3727996349334717, 2.686064678427048, 1759349352678466826, 
-1.2079949378967285, -3.367947578430176, 2.7256777424694736, 1759349352718568866, 
-1.221663236618042, -3.3622653484344482, 2.77413342187158, 1759349352769006556, 
-1.2354665994644165, -3.3571715354919434, 2.8236190799631027, 1759349352818865740, 
-1.2521203756332397, -3.3522965908050537, 2.883367080404327, 1759349352878519429, 
-1.2663642168045044, -3.348726987838745, 2.9368038161484793, 1759349352928437006, 
-1.2808902263641357, -3.346066474914551, 2.986227290526991, 1759349352978493289, 
-1.2953574657440186, -3.3441390991210938, 3.036245578058052, 1759349353028490709, 
-1.310072422027588, -3.342791795730591, 3.086714026654568, 1759349353078493462, 
-1.3218128681182861, -3.3422775268554688, 3.128121612515997, 1759349353118552224, 
-1.3366308212280273, -3.3421852588653564, -3.1038167472586764, 1759349353169319728, 
-1.3514518737792969, -3.343245029449463, -3.0549693084780287, 1759349353218505770, 
-1.3688884973526, -3.3451859951019287, -2.994205976652391, 1759349353278488776, 
-1.3838658332824707, -3.347787618637085, -2.943041821872069, 1759349353329514659, 
-1.3980287313461304, -3.3508825302124023, -2.893938523272218, 1759349353378466131, 
-1.4123626947402954, -3.3548367023468018, -2.844806205740762, 1759349353428493683, 
-1.426779866218567, -3.3595664501190186, -2.794629283167692, 1759349353478621243, 
-1.4380334615707397, -3.363697052001953, -2.753178840085201, 1759349353518572711, 
-1.4518862962722778, -3.369669198989868, -2.701108004328936, 1759349353570075831, 
-1.4704222679138184, -3.3790929317474365, -2.6322745418854954, 1759349353638910492, 
-1.4807275533676147, -3.385162353515625, -2.592318186575383, 1759349353678532874, 
-1.4933592081069946, -3.3930695056915283, -2.541551140321116, 1759349353728432199, 
-1.5058410167694092, -3.401982307434082, -2.491771120173692, 1759349353778670866, 
-1.517614483833313, -3.4113595485687256, -2.4407549751353894, 1759349353828442907, 
-1.5288876295089722, -3.421186685562134, -2.3903224262638245, 1759349353878639142, 
-1.5376243591308594, -3.4296274185180664, -2.349762665031119, 1759349353918594537, 
-1.5480396747589111, -3.440490484237671, -2.30029217463734, 1759349353968605437, 
-1.5578992366790771, -3.4521234035491943, -2.2513137750372425, 1759349354018689614, 
-1.5688592195510864, -3.4664254188537598, -2.189710114680766, 1759349354078255875, 
-1.5780284404754639, -3.4793813228607178, -2.1346834475937375, 1759349354130516515, 
-1.585985779762268, -3.492537260055542, -2.0844812166166005, 1759349354180494449, 
-1.5927599668502808, -3.5053374767303467, -2.0381249341494727, 1759349354227204843, 
-1.5992541313171387, -3.519144058227539, -1.9878641343668384, 1759349354277291797, 
-1.6044111251831055, -3.5308799743652344, -1.9455677277672039, 1759349354319952620, 
-1.6095117330551147, -3.5453989505767822, -1.8964665991165666, 1759349354370113553, 
-1.6142853498458862, -3.5600342750549316, -1.84455811343659, 1759349354421013804, 
-1.6185839176177979, -3.5774805545806885, -1.7865865460935624, 1759349354478512539, 
-1.6215933561325073, -3.592649221420288, -1.7376378575445168, 1759349354528608237, 
-1.6239668130874634, -3.608046531677246, -1.6861200784330197, 1759349354579747230, 
-1.6252670288085938, -3.6228089332580566, -1.6381740804561342, 1759349354626480728, 
-1.626074194908142, -3.6381962299346924, -1.5865406356085454, 1759349354676487595, 
-1.626029372215271, -3.6512866020202637, -1.5443629178481517, 1759349354718583554, 
-1.6248046159744263, -3.6725127696990967, -1.4774774649452425, 1759349354786487632, 
-1.6237016916275024, -3.6823854446411133, -1.4454208670669242, 1759349354818911883, 
-1.6210421323776245, -3.7006888389587402, -1.3844509724864567, 1759349354878742986, 
-1.6177500486373901, -3.7160732746124268, -1.3349575171674257, 1759349354928544112, 
-1.613676905632019, -3.7313997745513916, -1.2848156385542944, 1759349354978483928, 
-1.609392523765564, -3.7453885078430176, -1.2376380841189718, 1759349355025551939, 
-1.604075312614441, -3.7599244117736816, -1.188079377259124, 1759349355075557741, 
-1.5987533330917358, -3.772634267807007, -1.1454173048063865, 1759349355118632266, 
-1.591902256011963, -3.7870728969573975, -1.0948743575679978, 1759349355168617188, 
-1.5843604803085327, -3.8008370399475098, -1.0443126049125708, 1759349355218740194, 
-1.5745971202850342, -3.817157030105591, -0.9829920715540676, 1759349355279474645, 
-1.5654869079589844, -3.8301143646240234, -0.9353006530413059, 1759349355328511845, 
-1.5560004711151123, -3.8425066471099854, -0.8870297431867924, 1759349355378518774, 
-1.545929193496704, -3.8543927669525146, -0.8362232502057982, 1759349355429717050, 
-1.5357030630111694, -3.865173578262329, -0.790364358392212, 1759349355475472666, 
-1.525848388671875, -3.8749427795410156, -0.7470809844494097, 1759349355518604569, 
-1.5138643980026245, -3.8855338096618652, -0.6977856681962893, 1759349355568669976, 
-1.5015186071395874, -3.895514488220215, -0.6476442877395824, 1759349355618660201, 
-1.4860631227493286, -3.906661033630371, -0.5883948112510169, 1759349355678588594, 
-1.4727286100387573, -3.915160655975342, -0.5399182241800622, 1759349355728517393, 
-1.4588426351547241, -3.923168182373047, -0.4897985703483483, 1759349355778480955, 
-1.4444700479507446, -3.930460214614868, -0.4393126314130515, 1759349355828504948, 
-1.4311749935150146, -3.9364213943481445, -0.39470378056074457, 1759349355874486625, 
-1.4181774854660034, -3.9415478706359863, -0.3528483539211041, 1759349355918489178, 
-1.403306007385254, -3.946730852127075, -0.3041025378675934, 1759349355968607634, 
-1.3879497051239014, -3.951326370239258, -0.2545626149081983, 1759349356019630660, 
-1.3692314624786377, -3.955612897872925, -0.19684024294884803, 1759349356078599894, 
-1.3533241748809814, -3.9585437774658203, -0.14730334182044028, 1759349356128499661, 
-1.3372138738632202, -3.9606728553771973, -0.09838656488211008, 1759349356178507733, 
-1.321036458015442, -3.961981773376465, -0.04971181903160581, 1759349356228503496, 
-1.3047785758972168, -3.962419271469116, 0.0015220655186256211, 1759349356280069984, 
-1.2919886112213135, -3.9622786045074463, 0.04114912687750274, 1759349356318492525, 
-1.275744915008545, -3.961216688156128, 0.09107588964550818, 1759349356368170890, 
-1.2596551179885864, -3.959441661834717, 0.1392789919997342, 1759349356419057324, 
-1.2406518459320068, -3.9562511444091797, 0.19847953336315424, 1759349356478817322, 
-1.2246716022491455, -3.9526209831237793, 0.24770172252109535, 1759349356528831260, 
-1.2089266777038574, -3.9483158588409424, 0.2968893457327773, 1759349356578508715, 
-1.1934378147125244, -3.9432616233825684, 0.3458044608671875, 1759349356628479028, 
-1.1779483556747437, -3.937458038330078, 0.39544010408553776, 1759349356679482679, 
-1.1649936437606812, -3.931793689727783, 0.4372381915345747, 1759349356722511653, 
-1.1504539251327515, -3.9244699478149414, 0.48559001431230153, 1759349356772224310, 
-1.138448715209961, -3.917860984802246, 0.5257412918968054, 1759349356814818224, 
-1.119631290435791, -3.906287670135498, 0.5891492519489379, 1759349356882637093, 
-1.1063570976257324, -3.8969202041625977, 0.6367553374816458, 1759349356932520334, 
-1.0954005718231201, -3.8885722160339355, 0.6766990809647634, 1759349356974526121, 
-1.0830960273742676, -3.878340005874634, 0.7238176139991244, 1759349357023480419, 
-1.071189045906067, -3.8673524856567383, 0.7697643151913094, 1759349357073500387, 
-1.0591291189193726, -3.8555898666381836, 0.8192286978064073, 1759349357125512220, 
-1.0489895343780518, -3.844120502471924, 0.8639054991434717, 1759349357171216626, 
-1.039616584777832, -3.833134174346924, 0.9065594668089939, 1759349357214581537, 
-1.0259273052215576, -3.8147642612457275, 0.9724316979974692, 1759349357284914689, 
-1.0181390047073364, -3.802626371383667, 1.0139206770949738, 1759349357328525841, 
-1.0094590187072754, -3.7882139682769775, 1.0627621274039702, 1759349357378522936, 
-1.0019148588180542, -3.774080514907837, 1.1088970598120766, 1759349357428515555, 
-0.9947429299354553, -3.7585792541503906, 1.1553636162855452, 1759349357478490305, 
-0.9894165992736816, -3.746633768081665, 1.193787909196778, 1759349357519501150, 
-0.9836336970329285, -3.731315851211548, 1.2397051729010637, 1759349357568291812, 
-0.9768462181091309, -3.7093520164489746, 1.306158503068429, 1759349357638153120, 
-0.9731640815734863, -3.6965203285217285, 1.3450015312409693, 1759349357679638828, 
-0.9696964025497437, -3.6801812648773193, 1.3907883499601466, 1759349357728526858, 
-0.9668303728103638, -3.663466453552246, 1.4372509913636036, 1759349357778533369, 
-0.9647806882858276, -3.6470141410827637, 1.4835714961914497, 1759349357828498157, 
-0.9635211825370789, -3.630584716796875, 1.5301312579226056, 1759349357878823310, 
-0.9629396200180054, -3.6171555519104004, 1.5669938965877828, 1759349357918500483, 
-0.9632389545440674, -3.6004836559295654, 1.613277433154339, 1759349357968302587, 
-0.9640809893608093, -3.5838682651519775, 1.6612344471161926, 1759349358018639904, 
-0.9662180542945862, -3.5638716220855713, 1.7177567779879859, 1759349358079473290, 
-0.9691982269287109, -3.5476739406585693, 1.7624489438183324, 1759349358128529717, 
-0.9724388718605042, -3.531351327896118, 1.8093611477243732, 1759349358178515173, 
-0.9767452478408813, -3.515342950820923, 1.8565176691951129, 1759349358228520198, 
-0.9816192984580994, -3.499251365661621, 1.904414715665851, 1759349358279496434, 
-0.9861340522766113, -3.4869470596313477, 1.9407655074974879, 1759349358318512655, 
-0.991982102394104, -3.4713854789733887, 1.9869684353186798, 1759349358369788826, 
-0.9987629652023315, -3.4566702842712402, 2.029321881364015, 1759349358418936074, 
-1.0078598260879517, -3.4387054443359375, 2.0820035760921547, 1759349358478504634, 
-1.0156753063201904, -3.4250714778900146, 2.127193778537972, 1759349358529461774, 
-1.0246535539627075, -3.4112205505371094, 2.1714273447326957, 1759349358578529234, 
-1.0349047183990479, -3.3968307971954346, 2.2148833112422928, 1759349358628507807, 
-1.0449470281600952, -3.3835957050323486, 2.2594199727090984, 1759349358678525124, 
-1.05349862575531, -3.373356342315674, 2.2949117512432182, 1759349358718506817, 
-1.06472909450531, -3.3607819080352783, 2.341234627806443, 1759349358769481314, 
-1.0763078927993774, -3.3491415977478027, 2.3868268414438485, 1759349358818777226, 
-1.0908327102661133, -3.3356950283050537, 2.4429986551007694, 1759349358879634397, 
-1.1034643650054932, -3.3253397941589355, 2.4863414442651544, 1759349358928533536, 
-1.1166330575942993, -3.315340280532837, 2.5305298389619044, 1759349358978498588, 
-1.1302783489227295, -3.3059885501861572, 2.574469009991673, 1759349359028522316, 
-1.144709825515747, -3.297046422958374, 2.617546664722449, 1759349359078502339, 
-1.1564065217971802, -3.290531635284424, 2.652433116862209, 1759349359118555628, 
-1.171256184577942, -3.282634735107422, 2.6988115556123957, 1759349359169279609, 
-1.1863542795181274, -3.2754998207092285, 2.744264531761696, 1759349359220972215, 
-1.2049096822738647, -3.2680180072784424, 2.798127932184976, 1759349359279823892, 
-1.2209200859069824, -3.2623376846313477, 2.8455063620816663, 1759349359330784381, 
-1.237117886543274, -3.2575840950012207, 2.89091586414297, 1759349359381620674, 
-1.2526901960372925, -3.2538647651672363, 2.932616453810904, 1759349359427676099, 
-1.2689547538757324, -3.2506749629974365, 2.9775466958307795, 1759349359477519697, 
-1.2826642990112305, -3.2483744621276855, 3.0149609956909504, 1759349359519343613, 
-1.2993996143341064, -3.246565341949463, 3.056844705826309, 1759349359568730969, 
-1.316182255744934, -3.2452969551086426, 3.1021535430875575, 1759349359619563091, 
-1.3363465070724487, -3.2450273036956787, -3.126759770233736, 1759349359678581288, 
-1.3532111644744873, -3.2453830242156982, -3.0812311148220073, 1759349359728708692, 
-1.3701132535934448, -3.246411085128784, -3.0348083722874915, 1759349359779857505, 
-1.3861666917800903, -3.248321294784546, -2.9927716397971458, 1759349359826527631, 
-1.4029967784881592, -3.2510719299316406, -2.9485685460980413, 1759349359876516773, 
-1.4168707132339478, -3.2539925575256348, -2.9099955340292665, 1759349359918623583, 
-1.439152479171753, -3.2596914768218994, -2.84928797646186, 1759349359986546982, 
-1.4495528936386108, -3.26291561126709, -2.8207597217695857, 1759349360018302856, 
-1.4685300588607788, -3.2695436477661133, -2.766965169608321, 1759349360078472860, 
-1.4840397834777832, -3.275977849960327, -2.7239401512516896, 1759349360128535958, 
-1.499518871307373, -3.2829906940460205, -2.6803779313763703, 1759349360178661911, 
-1.513680338859558, -3.290358781814575, -2.6368607190939906, 1759349360226510726, 
-1.5282498598098755, -3.298494577407837, -2.5909481247492527, 1759349360275513100, 
-1.540678858757019, -3.306161880493164, -2.552312441005093, 1759349360319974359, 
-1.5543307065963745, -3.3155694007873535, -2.5092235682707824, 1759349360368519016, 
-1.5680503845214844, -3.3258957862854004, -2.465036873229071, 1759349360419012860, 
-1.5835630893707275, -3.338935375213623, -2.413849284851769, 1759349360478500744, 
-1.595943570137024, -3.3502001762390137, -2.3698435207214397, 1759349360528537939, 
-1.608049750328064, -3.362251043319702, -2.3269043392640554, 1759349360578503714, 
-1.619460105895996, -3.374511957168579, -2.283956950085908, 1759349360629542989, 
-1.6295523643493652, -3.3867123126983643, -2.2447401386315695, 1759349360675499700, 
-1.638518214225769, -3.3980872631073, -2.2069175288966036, 1759349360718568363, 
-1.648654580116272, -3.411965847015381, -2.1619121073852394, 1759349360769959971, 
-1.6579132080078125, -3.426170587539673, -2.118967041856291, 1759349360818648436, 
-1.6683427095413208, -3.4435946941375732, -2.065546156896648, 1759349360879728612, 
-1.676050066947937, -3.4587345123291016, -2.0238580523377196, 1759349360928540247, 
-1.6831821203231812, -3.473931074142456, -1.9811170961908935, 1759349360978539497, 
-1.6896995306015015, -3.4896020889282227, -1.9385550230900195, 1759349361028665541, 
-1.6950846910476685, -3.5040950775146484, -1.8993358521015256, 1759349361074670123, 
-1.699911117553711, -3.5181472301483154, -1.8619514800927959, 1759349361119222402, 
-1.7042031288146973, -3.534273862838745, -1.8201810300401897, 1759349361168510311, 
-1.7083187103271484, -3.550724983215332, -1.7768647809569749, 1759349361218446598, 
-1.712077021598816, -3.5709424018859863, -1.724995090964915, 1759349361278523025, 
-1.7145694494247437, -3.5877411365509033, -1.6800045037807332, 1759349361328543871, 
-1.7162748575210571, -3.604820966720581, -1.6366188470742675, 1759349361378539910, 
-1.7171080112457275, -3.6219990253448486, -1.5942184552677545, 1759349361428852859, 
-1.717383861541748, -3.6390559673309326, -1.5503449530328037, 1759349361479505850, 
-1.7167983055114746, -3.652557134628296, -1.5160130553129174, 1759349361518610996, 
-1.715654969215393, -3.6698663234710693, -1.4740961109591482, 1759349361568428027, 
-1.7136415243148804, -3.686938524246216, -1.4309913741465754, 1759349361618677726, 
-1.7103726863861084, -3.7071549892425537, -1.3781803873950917, 1759349361678577716, 
-1.7068859338760376, -3.723949432373047, -1.3360737206143558, 1759349361728498586, 
-1.7026128768920898, -3.7404839992523193, -1.292866532587587, 1759349361778362767, 
-1.6983014345169067, -3.755345344543457, -1.253648533518689, 1759349361823504738, 
-1.6925921440124512, -3.772040605545044, -1.2079867343262858, 1759349361875538520, 
-1.6866345405578613, -3.787264108657837, -1.1664707108825676, 1759349361922622025, 
-1.6799571514129639, -3.8026282787323, -1.1240483438337405, 1759349361972431852, 
-1.6734075546264648, -3.8155934810638428, -1.0904610593269497, 1759349362014808000, 
-1.6626116037368774, -3.835291624069214, -1.0338688886522323, 1759349362082711736, 
-1.6536608934402466, -3.850027561187744, -0.990499859552446, 1759349362132549777, 
-1.6455594301223755, -3.8619794845581055, -0.9554568104680844, 1759349362174515166, 
-1.635748028755188, -3.8754067420959473, -0.9145477456043125, 1759349362223537226, 
-1.6252602338790894, -3.888803243637085, -0.8717295659612231, 1759349362273508461, 
-1.6141923666000366, -3.9019908905029297, -0.8274488068691758, 1759349362325665353, 
-1.6028846502304077, -3.9138524532318115, -0.7870681896253853, 1759349362372504002, 
-1.5925296545028687, -3.9240760803222656, -0.750969915355802, 1759349362414719199, 
-1.575823426246643, -3.939279556274414, -0.6956708945478973, 1759349362480760375, 
-1.5624781847000122, -3.949770450592041, -0.6551941119677367, 1759349362528547286, 
-1.548783302307129, -3.960134267807007, -0.6127079707376135, 1759349362578548285, 
-1.534581184387207, -3.96990704536438, -0.5699739274554654, 1759349362628510390, 
-1.5200810432434082, -3.978910446166992, -0.5276909107403407, 1759349362679543835, 
-1.5081218481063843, -3.985854148864746, -0.49328610324845173, 1759349362719619258, 
-1.492945671081543, -3.9937057495117188, -0.45238915164237437, 1759349362768461225, 
-1.4772900342941284, -4.000974655151367, -0.40901356595160887, 1759349362818932215, 
-1.4581577777862549, -4.008979797363281, -0.3566653491869724, 1759349362879488853, 
-1.4417706727981567, -4.014795303344727, -0.31508604745219615, 1759349362928552298, 
-1.4253082275390625, -4.019856929779053, -0.2728752433121751, 1759349362978544010, 
-1.4084638357162476, -4.024397850036621, -0.2285492542051253, 1759349363029545617, 
-1.3916772603988647, -4.028005123138428, -0.18729020743593797, 1759349363079518960, 
-1.3783036470413208, -4.03041934967041, -0.15380380627045756, 1759349363119622634, 
-1.3613710403442383, -4.032732009887695, -0.11229701637922876, 1759349363168479091, 
-1.344153642654419, -4.034271717071533, -0.07094242302185583, 1759349363218937332, 
-1.3235875368118286, -4.035555362701416, -0.018538568433302687, 1759349363279448047, 
-1.3061772584915161, -4.035590171813965, 0.022266639874827354, 1759349363328513981, 
-1.2889554500579834, -4.034966945648193, 0.06217986079532975, 1759349363378552983, 
-1.2719316482543945, -4.033545017242432, 0.10224887037754089, 1759349363428536403, 
-1.2545644044876099, -4.031726360321045, 0.14570678103037604, 1759349363479544570, 
-1.2408645153045654, -4.0295209884643555, 0.17768977665691718, 1759349363519632936, 
-1.2240616083145142, -4.026211738586426, 0.21864351162452644, 1759349363569536792, 
-1.2075071334838867, -4.022354602813721, 0.26036256831445287, 1759349363619044494, 
-1.187648892402649, -4.016572952270508, 0.3098969664292438, 1759349363679582809, 
-1.1713531017303467, -4.011094093322754, 0.35069644790837756, 1759349363729566002, 
