odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.6953943371772766, -0.816653311252594, -0.9475510274461958, 0.030296711460788772, 0.0089823417365551, 0.8183340965397752, -0.7626578948450902, -0.9343660136640024, 1762984999258898584, 
0.6968973278999329, -0.819278359413147, -0.947731778349474, 0.029371765879574064, 0.0, 0.8204339252461715, -0.7588297656829223, -0.9381416583042254, 1762984999361308372, 
0.6987542510032654, -0.8220623731613159, -0.9502053467657294, 0.0288477414917064, -0.018272241577506065, 0.8243556594869345, -0.7644068890975703, -0.9394294710395602, 1762984999470785265, 
0.7023642063140869, -0.8270713686943054, -0.9510277694634417, 0.03293438207648471, 0.013037919998168945, 0.8226710135577153, -0.7631715779402816, -0.9368836511497716, 1762984999659895322, 
0.7036200761795044, -0.829095721244812, -0.953479073694675, 0.01903482235048602, -0.03936103358864784, 0.8273777494192375, -0.7654172107831627, -0.9404071427178727, 1762984999762271167, 
0.7052342295646667, -0.8316364288330078, -0.9537724059267035, 0.031024115463644194, 0.022075586020946503, 0.8319446930410888, -0.7710248174294483, -0.9443790845146538, 1762984999870924714, 
0.7084130048751831, -0.8361499905586243, -0.9548410169772913, 0.03025404667129763, -0.009167791344225407, 0.8334046850601263, -0.7740728022256306, -0.9419133196225389, 1762985000058855904, 
0.7099683880805969, -0.8385782241821289, -0.9561402840507093, 0.02671333179959522, 0.0, 0.8347895920739078, -0.7859981700878177, -0.9446777846784596, 1762985000162798839, 
0.7118455171585083, -0.8411463499069214, -0.9566650438065454, 0.026996358984351543, -0.007910285145044327, 0.8376137948625441, -0.7800885611059957, -0.9436241725388964, 1762985000270905796, 
0.7136989235877991, -0.8436800837516785, -0.9572172332388781, 0.03583187282590745, -0.012830241583287716, 0.8411311426610607, -0.7871881764120394, -0.9491636814708773, 1762985000367867673, 
0.7166936993598938, -0.8483935594558716, -0.9610398910574363, 0.025430457820901094, -0.03912680968642235, 0.8437468681746213, -0.7917894955452821, -0.9447399392959803, 1762985000561974629, 
0.7185644507408142, -0.8512358069419861, -0.9621417810524387, 0.031346686053709064, -0.006224976386874914, 0.8439213386317093, -0.7962577645465352, -0.951241534447794, 1762985000671843419, 
0.7202491164207458, -0.8540482521057129, -0.9615538784983925, 0.034840270240235345, 0.011414090171456337, 0.8465335821781894, -0.7960175372659736, -0.9522331792007603, 1762985000768799683, 
0.722845196723938, -0.8579334616661072, -0.9640073829177694, 0.027728369453787288, 0.0, 0.8485790772451929, -0.8007087560897787, -0.9476173654976552, 1762985000962368094, 
